Art_number;Category;Title;Description;Price;PriceOld;Currency;ImgUrl;Deeplink1;Brand;EAN;Shipping
3278;Taschen;Die Bento Tasche - MB Pochette schwarz / weiß;Die MB Pochette Lunchtasche ist DIE Lösung um Ihre Bento- und Lunchboxen wo Sie wollen zu schützen und transportieren. Diese Bento Tasche ist ein alltagtaugliches Produkt, das gleichzeitig ästhetisch, haltbar und wartungsfreundlich ist. Diese Lunchbag kann sowohl eine MB Original Brotdose als auch eine MB Square Lunchbox oder eine MB Tresor Brotbüchse empfangen. Das schwierigste ist zwischen den verschiedenen Farben und Motiven zu wählen! ;7,9;;€;https://www.monbento.com/media/resized/532/532//media/catalog/product/b/e/bento-box-lunch-bag-monbento-mb-pochette-black_2.png;https://www.monbento.de/tasche-original-bento-boxen-weiss.html;monbento;3,76019E+12;7,9
3986;Taschen;Die Bento Tasche - MB Pochette Litchi;Die MB Pochette Lunchtasche ist DIE Lösung um Ihre Bento- und Lunchboxen wo Sie wollen zu schützen und transportieren. Diese Bento Tasche ist ein alltagtaugliches Produkt, das gleichzeitig ästhetisch, haltbar und wartungsfreundlich ist. Diese Lunchbag kann sowohl eine MB Original Brotdose als auch eine MB Square Lunchbox oder eine MB Tresor Brotbüchse empfangen. Das schwierigste ist zwischen den verschiedenen Farben und Motiven zu wählen! ;7,9;;€;https://www.monbento.com/media/resized/532/532//media/catalog/product/b/e/bento-box-lunch-bag-monbento-mb-pochette-litchi_1_2.png;https://www.monbento.de/bento-box-tasche-mb-pochette-litchi.html;monbento;3,76019E+12;7,9
3987;Taschen;Die Bento Tasche - MB Pochette Matcha;Die MB Pochette Lunchtasche ist DIE Lösung um Ihre Bento- und Lunchboxen wo Sie wollen zu schützen und transportieren. Diese Bento Tasche ist ein alltagtaugliches Produkt, das gleichzeitig ästhetisch, haltbar und wartungsfreundlich ist. Diese Lunchbag kann sowohl eine MB Original Brotdose als auch eine MB Square Lunchbox oder eine MB Tresor Brotbüchse empfangen. Das schwierigste ist zwischen den verschiedenen Farben und Motiven zu wählen! ;7,9;;€;https://www.monbento.com/media/wysiwyg/images-flux/bento-box-lunch-bag-monbento-mb-pochette-matcha_2.jpg;https://www.monbento.de/bento-box-tasche-mb-pochette-matcha.html;monbento;3,76019E+12;7,9
4500;Taschen;Die Kühltasche im Ökodesign - MB E-zy - blau Navy;Die Außentemperatur ist für die Mahlzeiten im Freien keinen Zwang mehr! Die MB E-zy Kühltasche aus Ariaprene bewährt Ihre Mahlzeit kühl oder warm in den Bento- und Lunchboxen auf, egal, wie das Wetter ist. Eine schicke und praktische Kühltasche wie man sie lieben!;39,9;;€;https://www.monbento.com/media/resized/532/532//media/catalog/product/i/n/insulated-bag-bento-box-monbento-mb-e-zy-navy.png;https://www.monbento.de/kuhltasche-bento-mb-e-zy.html;monbento;3,76019E+12;7,9
4501;Taschen;Die Kühltasche im Ökodesign - MB E-zy S - blau Navy;Die Außentemperatur ist für die Mahlzeiten im Freien keinen Zwang mehr! Die MB E-zy Kühltasche aus Ariaprene bewährt Ihre Mahlzeit kühl oder warm in den Bento- und Lunchboxen auf, egal, wie das Wetter ist. Eine schicke und praktische Kühltasche wie man sie lieben!;32,9;;€;https://www.monbento.com/media/resized/532/532//media/catalog/product/m/o/monbento-small-insulated-lunch-bag-bento-box-mb-ezy.png;https://www.monbento.de/kuhltasche-bento-mb-e-zy-small.html;monbento;3,76019E+12;7,9
4475;Zubehör > Saucendöschen;Die Saucedöschen - MB Temple S Litchi + Blush;"Ob klein oder groß, laden sie sich die MB Temple Saucendöschen jeden Tag zu den Mittagessen der Lunchboxen Liebhaber ein um all die Wünsche an Beilage zu befriedigen. Ein unentbehrliches Bento Zubehör um Vinaigrette, Würzmittel oder andere Saucen zur Ergänzung einer Brotbüchse zu transportieren
Verfügbar in 2 Größe, diese Saucendöschen schlüpfen in die Transporttasche oder direkt in den monbento Bento Boxen.";5,9;;€;https://www.monbento.com/media/resized/532/532//media/catalog/product/s/a/sauce-cup-bento-box-monbento-mb-temple-litchi-blush.png;https://www.monbento.de/saucendoeschen-doppelpack-rosa-litchi-blush.html;monbento;3,76019E+12;7,9
4450;Zubehör > Saucendöschen;Die Saucedöschen - MB Temple S Matcha + Denim;"Ob klein oder groß, laden sie sich die MB Temple Saucendöschen jeden Tag zu den Mittagessen der Lunchboxen Liebhaber ein um all die Wünsche an Beilage zu befriedigen. Ein unentbehrliches Bento Zubehör um Vinaigrette, Würzmittel oder andere Saucen zur Ergänzung einer Brotbüchse zu transportieren
Verfügbar in 2 Größe, diese Saucendöschen schlüpfen in die Transporttasche oder direkt in den monbento Bento Boxen.";5,9;;€;https://www.monbento.com/media/resized/532/532//media/catalog/product/s/a/sauce-cup-bento-box-monbento-mb-temple-matcha-denim.png;https://www.monbento.de/saucendoeschen-doppelpack-matcha-denim.html;monbento;3,76019E+12;7,9
4032;Zubehör > Saucendöschen;Die Saucedöschen - MB Temple S Litchi + Iceberg;"Ob klein oder groß, laden sie sich die MB Temple Saucendöschen jeden Tag zu den Mittagessen der Lunchboxen Liebhaber ein um all die Wünsche an Beilage zu befriedigen. Ein unentbehrliches Bento Zubehör um Vinaigrette, Würzmittel oder andere Saucen zur Ergänzung einer Brotbüchse zu transportieren
Verfügbar in 2 Größe, diese Saucendöschen schlüpfen in die Transporttasche oder direkt in den monbento Bento Boxen.";5,9;;€;https://www.monbento.com/media/resized/532/532//media/catalog/product/m/o/monbento-accessoires-recipients-sauce-lunch-box-mb-temple-s-rose-litchi-bleu-iceberg.png;https://www.monbento.de/saucendoeschen-doppelpack-litchi-iceberg.html;monbento;3,76019E+12;7,9
3285;Zubehör > Saucendöschen;Die Saucedöschen - MB Temple S weiß + schwarz;"Ob klein oder groß, laden sie sich die MB Temple Saucendöschen jeden Tag zu den Mittagessen der Lunchboxen Liebhaber ein um all die Wünsche an Beilage zu befriedigen. Ein unentbehrliches Bento Zubehör um Vinaigrette, Würzmittel oder andere Saucen zur Ergänzung einer Brotbüchse zu transportieren
Verfügbar in 2 Größe, diese Saucendöschen schlüpfen in die Transporttasche oder direkt in den monbento Bento Boxen.";5,9;;€;https://www.monbento.com/media/resized/532/532//media/catalog/product/m/o/monbento-accessoires-recipients-sauce-lunch-box-mb-temple-s-noir-blanc_1.png;https://www.monbento.de/saucendoeschen-doppelpack-schwarz-weiss.html;monbento;3,76019E+12;7,9
4451;Zubehör > Saucendöschen;Das Saucedöschen - MB Temple M Coton;"Ob klein oder groß, laden sie sich die MB Temple Saucendöschen jeden Tag zu den Mittagessen der Lunchboxen Liebhaber ein um all die Wünsche an Beilage zu befriedigen. Ein unentbehrliches Bento Zubehör um Vinaigrette, Würzmittel oder andere Saucen zur Ergänzung einer Brotbüchse zu transportieren
Verfügbar in 2 Größe, diese Saucendöschen schlüpfen in die Transporttasche oder direkt in den monbento Bento Boxen.";5,9;;€;https://www.monbento.com/media/wysiwyg/images-flux/monbento-sauce-cup-temple-grey-coton.jpg;https://www.monbento.de/mb-temple-m-coton-saucendoschen.html;monbento;3,76019E+12;7,9
4452;Zubehör > Saucendöschen;Das Saucedöschen - MB Temple M Denim;"Ob klein oder groß, laden sie sich die MB Temple Saucendöschen jeden Tag zu den Mittagessen der Lunchboxen Liebhaber ein um all die Wünsche an Beilage zu befriedigen. Ein unentbehrliches Bento Zubehör um Vinaigrette, Würzmittel oder andere Saucen zur Ergänzung einer Brotbüchse zu transportieren
Verfügbar in 2 Größe, diese Saucendöschen schlüpfen in die Transporttasche oder direkt in den monbento Bento Boxen.";5,9;;€;https://www.monbento.com/media/resized/532/532//media/catalog/product/m/o/monbento-sauce-cup-temple-blue-denim.png;https://www.monbento.de/mb-temple-m-denim-saucendoschen.html;monbento;3,76019E+12;7,9
4476;Zubehör > Saucendöschen;Das Saucedöschen - MB Temple M Blush;"Ob klein oder groß, laden sie sich die MB Temple Saucendöschen jeden Tag zu den Mittagessen der Lunchboxen Liebhaber ein um all die Wünsche an Beilage zu befriedigen. Ein unentbehrliches Bento Zubehör um Vinaigrette, Würzmittel oder andere Saucen zur Ergänzung einer Brotbüchse zu transportieren
Verfügbar in 2 Größe, diese Saucendöschen schlüpfen in die Transporttasche oder direkt in den monbento Bento Boxen.";5,9;;€;https://www.monbento.com/media/resized/532/532//media/catalog/product/m/o/monbento-sauce-cup-temple-pink-blush.png;https://www.monbento.de/mb-temple-m-rosa-blush-saucendoschen.html;monbento;3,76019E+12;7,9
3488;Zubehör > Saucendöschen;Das Saucedöschen - MB Temple M schwarz;"Ob klein oder groß, laden sie sich die MB Temple Saucendöschen jeden Tag zu den Mittagessen der Lunchboxen Liebhaber ein um all die Wünsche an Beilage zu befriedigen. Ein unentbehrliches Bento Zubehör um Vinaigrette, Würzmittel oder andere Saucen zur Ergänzung einer Brotbüchse zu transportieren
Verfügbar in 2 Größe, diese Saucendöschen schlüpfen in die Transporttasche oder direkt in den monbento Bento Boxen.";5,9;;€;https://www.monbento.com/media/resized/532/532//media/catalog/product/m/o/monbento-accessoire-sauce-bento-box-mb-temple-m-noir.png;https://www.monbento.de/mb-temple-m-schwarz-saucendoschen.html;monbento;3,76019E+12;7,9
4408;Zubehör > Saucendöschen;Das Saucedöschen - MB Temple M Matcha;"Ob klein oder groß, laden sie sich die MB Temple Saucendöschen jeden Tag zu den Mittagessen der Lunchboxen Liebhaber ein um all die Wünsche an Beilage zu befriedigen. Ein unentbehrliches Bento Zubehör um Vinaigrette, Würzmittel oder andere Saucen zur Ergänzung einer Brotbüchse zu transportieren
Verfügbar in 2 Größe, diese Saucendöschen schlüpfen in die Transporttasche oder direkt in den monbento Bento Boxen.";5,9;;€;https://www.monbento.com/media/wysiwyg/images-flux/monbento-mb-temple-m-matcha-open.jpg;https://www.monbento.de/mb-temple-m-matcha-saucendoschen.html;monbento;3,76019E+12;7,9
4033;Zubehör > Saucendöschen;Das Saucedöschen - MB Temple M Litchi;"Ob klein oder groß, laden sie sich die MB Temple Saucendöschen jeden Tag zu den Mittagessen der Lunchboxen Liebhaber ein um all die Wünsche an Beilage zu befriedigen. Ein unentbehrliches Bento Zubehör um Vinaigrette, Würzmittel oder andere Saucen zur Ergänzung einer Brotbüchse zu transportieren
Verfügbar in 2 Größe, diese Saucendöschen schlüpfen in die Transporttasche oder direkt in den monbento Bento Boxen.";5,9;;€;https://www.monbento.com/media/wysiwyg/images-flux/monbento-accessoire-sauce-bento-box-mb-temple-m-rose-litchi.jpg;https://www.monbento.de/mb-temple-m-litchi-saucendoschen.html;monbento;3,76019E+12;7,9
3851;Zubehör > Saucendöschen;Das Saucedöschen - MB Temple M rosa;"Ob klein oder groß, laden sie sich die MB Temple Saucendöschen jeden Tag zu den Mittagessen der Lunchboxen Liebhaber ein um all die Wünsche an Beilage zu befriedigen. Ein unentbehrliches Bento Zubehör um Vinaigrette, Würzmittel oder andere Saucen zur Ergänzung einer Brotbüchse zu transportieren
Verfügbar in 2 Größe, diese Saucendöschen schlüpfen in die Transporttasche oder direkt in den monbento Bento Boxen.";5,9;;€;https://www.monbento.com/media/resized/532/532//media/catalog/product/m/o/monbento-accessoire-sauce-bento-box-mb-temple-m-rose_1.png;https://www.monbento.de/mb-temple-m-rosa-saucendoschen.html;monbento;3,76019E+12;7,9
3443;Zubehör > Formen;Die 3 für die MB Original geeignete Formen - MB Silicase grau + schwarz;Es gibt nicht besseres (und gesunderes) als ein hausgemachtes Gericht! Mit den MB Silicase Silikonformen Set, die speziell für den MB Original gestaltet wurde, können Sie alle Cakes, Kuchen und andere Rezepte direkt in der richtigen Größe backen und deshalb können Sie sie leicht überall mitnehmen. In das tägliche Leben können auch die zwei Formen die Lebensmittel in der Lunch box trennen! Was für ein kluges Bento Zubehör!;11,9;;€;https://www.monbento.com/media/resized/532/532//media/catalog/product/m/o/monbento-moule-caissette-separateur-a-bento-lunch-box-mb-silicase-gris-noir.png;https://www.monbento.de/mb-silicase-bento-silikonformen-grau-schwarz.html;monbento;3,76019E+12;7,9
3374;Zubehör > Eckigen Eierformen;Die eckigen Eierformen - MB Kawaii fuchsia;Für die Liebhaber von hartgekochten Eier gibt es die MB Kawaii! Diese Japan-inspirierten Eierformen ermöglichen Eier zu machen, die perfekt in einem Bento passen und insbesondere in der MB Original Bento Box.;5,9;;€;https://www.monbento.com/media/resized/532/532//media/catalog/product/m/o/monbento-moules-a-_ufs-bento-mb-kawaii-fushia.png;https://www.monbento.de/eckige-eierform-fuchsia.html;monbento;3,76019E+12;7,9
